Id,Name,Priority,Domains,Countries,Country,Categories,EPC,Average_Commission_Rate,Average_Basket_Size,Average_Conversion_Rate,Special_Rate_Type
66463,Aluminyze LLC,8,aluminyze.com,United States,US,,0.437557537,0.0126219,290.1711971,0.119469,none
72106,JTV Jewelry,7,jtv.com,"United States, Canada, Puerto Rico",US,,0.18031225,0.0133217,113.5856784,0.119163,none
52465,Engaged Media Inc.,6,engagedmediamags.com,United States,US,"Magazines, Services, Internet Subscription Services, Entertainment, Home",0.451403178,0.149979,25.67168822,0.117241,none
54228,A7X World,8,a7xworld.com,United States,US,Fashion & Accessories,0.329286161,0.0500005,56.27390719,0.117029,none
66380,2ndwife vape,8,2ndwife-vape.com,United States,US,Marketing/Advertising Services,0.351415648,0.0500107,60.28884865,0.116552,none
63177,Each & Every,7,eachandevery.com,United States,US,Health Foods Vitamins,0.16998186,0.0599997,24.34278919,0.116381,none
68871,mob hookah,10,mobhookah.com,United States,US,Marketing/Advertising Services,1.214768107,0.10001,104.4603835,0.116279,none
11737,Cheap Little Cigars,2,cheaplittlecigars.com,United States,US,"Men's Shoes, Fashion & Accessories, Bags/Belts/Wallets and Hats, Lingerie Sleepwear, Luxury, Food & Drink, Jewellery, Women's Fashion",0.123250324,0.0149941,70.69114349,0.116279,none
72310,Shapellx,9,shapellx.com,United States,US,"Fitness Equipment, Fitness Products and Services",0.597977491,0.0884255,58.30373807,0.115987,none
65813,Primal Life Organics,6,primallifeorganics.com,United States,US,Health Foods Vitamins,0.583811748,0.0877922,57.4961836,0.115658,none
73598,Jack Henry,5,jackhenry.co,United States,US,Fashion & Accessories,0.386035044,0.1,33.40865317,0.115549,none
51031,Chemist Direct,6,chemistdirect.com.au,"United States, Australia",US,"Drugstore & Pharmacy, Medicines & Prescriptions",0.296259042,0.0500605,51.87189977,0.114089,none
55387,Monster,9,"monster.com, hiring.monster.com",United States,US,,3.861291924,0.2,169.2875188,0.114045,none
414,FragranceNet.com,4,"fragrancenet.com, m.fragrancenet.com","Jamaica, Australia, Mongolia, Trinidad & Tobago, Mexico, Ecuador, El Salvador, Bahama, Dominican Republic, United States, Canada, Ukraine, Puerto Rico",US,"Skincare, Cosmetics, Gender - Female, Fragrances, Gifts, Other Beauty Products, Drugstore & Pharmacy, Other Gifts, Nails and Nailcare, Hair Care",0.009373598,0.000999741,82.22709793,0.114026,none
73708,TONIC CBD,2,tonicvibes.com,United States,US,,1.228560789,0.150001,71.98873829,0.113772,none
5954,HealthyMale,9,healthymale.com,United States,US,,1.08659855,0.112254,85.24512975,0.113553,none
47643,AppSumo,3,"appsumo.com, briefcasehq.com","Australia, Thailand, Spain, Israel, Mexico, United States, India, United Kingdom, Canada, Malaysia, Netherlands, Indonesia, Singapore, Philippines, Germany, Italy, Viet Nam, France",US,,1.253710074,0.125806,87.9389394,0.113322,none
50021,1Password - Password Manager,10,1password.com,"Australia, Finland, Spain, Algeria, Japan, United States, Austria, Canada, United Kingdom, Uruguay, Netherlands, Sweden, Turkey, Switzerland, Brazil, Belgium, Poland, Luxembourg, Germany, Albania, Italy, France, Bulgaria, Hungary",US,,0.720758252,0.659542,9.664798245,0.113072,preferred
4720,Mt Baker Vapor,2,mtbakervapor.com,United States,US,"Electronic Smoking Vapour, Interests, Food & Drink",0.507882563,0.0600049,75.25626232,0.112469,none
54075,GreenSmartLiving,7,greensmartliving.com,United States,US,,1.211637686,0.200016,53.99270115,0.112195,none
5415,AirFiltersDelivered,3,airfiltersdelivered.com,United States,US,"Appliances, Home, Pet Supplies",0.181068964,0.0173869,93.10025045,0.111859,none
59274,Michael Kors Canada,10,michaelkors.ca,"United States, Canada",US,,0.401800127,0.0461275,77.97961091,0.111704,none
27244,Christopher & Banks,7,christopherandbanks.com,United States,US,"Gender - Female, Jewellery, Women's Fashion, Fashion & Accessories, Women's Shoes",0.053914323,0.0100064,48.27768218,0.111604,none
65238,EyeJust,4,eyejust.com,United States,US,,0.38763203,0.079991,43.47636955,0.111462,none
15309,Edible Arrangements,6,"ediblearrangements.com, m.ediblearrangements.com","United States, Canada",US,"DIY Home Improvement, Gourmet Food, Services, Flowers, Gifts, Home, Food & Drink, Soft Furnishings, Fast Food and Food Delivery, Other Gifts, Kitchenware Cooking Equipment",0.063216734,0.0100015,56.9854307,0.110918,none
70899,HSA Store,7,hsastore.com,United States,US,"Other Beauty Products, Health Foods Vitamins, Cosmetics, Medical Equipment, Medicines & Prescriptions",0.260912352,0.0200109,117.6083871,0.110864,none
65850,Wagmo,7,wagmo.io,United States,US,,0.946033233,0.0814079,105.3627921,0.110294,none
48683,Capri-Blue,9,capri-blue.com,United States,US,"Other Beauty Products, Health Foods Vitamins, Cosmetics, Fashion & Accessories",0.534208697,0.0799978,60.54975629,0.110286,none
66523,Bad Monday,2,badmonday.co.uk,"Netherlands, Germany, United States, France, United Kingdom",US,,0.481868294,0.0641583,68.13196548,0.110236,none
72801,DMC,10,dmc.com,"United States, Canada",US,,0.360425612,0.0800019,40.94225845,0.110038,none
73219,Kit Lender,7,kitlender.com,United States,US,,0.300701651,0.0100008,273.3693097,0.10999,none
615,The Styled Collection,2,thestyledcollection.com,"United States, Canada",US,"Fashion & Accessories, Watches, Jewellery",0.575899785,0.1,52.57636218,0.109536,none
48059,VPRO TECH LLC.,3,myvpro.com,United States,US,"Consumer Electronics/Gadgets, Computers",0.027414368,0.00499363,50.15758237,0.109452,none
63554,Choice Hotels,3,"choicehotels.com, m.choicehotels.com","Saint Lucia, Chad, Swaziland, Seychelles, Kyrgyzstan, Suriname, French Guiana, Bahama, Faroe Islands, Taiwan, Argentina, Kiribati, Ghana, Martinique, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Switzerland, Mali, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Palau, Guadeloupe, Nambia, Hungary, Lao People's Democratic Republic, Australia, United Arab Emirates, St. Helena, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Niue, Singapore, Nauru, Cocos (Keeling) Islands, Kenya, Gabon, Turkey, French Polynesia, Vatican City State (Holy See), France, Senegal, Bulgaria, Togo, North Macedonia, Nigeria, Greenland, Fiji, China, Israel, Cape Verde, United States, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Czech Republic, Georgia, Botswana, Estonia, Uzbekistan, South Africa, Korea, Republic of, Spain, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Congo, Cambodia, Luxembourg, Paraguay, Mauritania, Lithuania, Saudi Arabia, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Benin, Thailand, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, Tunisia, Guyana, India, Canada, East Timor, Puerto Rico, Tajikistan, Jordan, Marshall Islands, Tonga, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Niger, Bermuda, Italy, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Qatar, Ireland, Madagascar, Japan, Sao Tome & Principe, Uruguay, Nepal, Gambia, Guatemala, Guinea-Bissau, Eritrea, Dominica, Djibouti, Belgium, Greece, Rwanda, St. Vincent & the Grenadines, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Indonesia, Aruba, Mozambique, Philippines, Norfolk Island, United States Minor Outlying Islands, San Marino, Gibraltar, Mauritius, Yemen, Brunei Darussalam, Kazakhstan, Liechtenstein, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Portugal, Costa Rica, Bolivia, Romania, Macau, Bahrain, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, South Georgia and the South Sandwich Islands, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Kuwait, Oman",US,"Hotels, Travel",0.369329659,0.0209805,161.0354466,0.109314,none
74926,Corkcicle,4,corkcicle.com,United States,US,,0.171847168,0.030022,52.45090996,0.109131,none
66701,Nectar Collector,2,nectarcollector.org,United States,US,Food & Drink,1.882889389,0.150013,115.055211,0.109091,none
63915,Rosepops,2,rosepops.com,United States,US,Gifts,0.962623287,0.0820317,108.0077625,0.108647,none
55411,So Clean,7,soclean.com,United States,US,,1.747951768,0.0890731,181.690341,0.108007,none
58602,Calista Tools,5,calistatools.com,United States,US,Health Foods Vitamins,0.310826091,0.0500036,57.57044284,0.107973,none
65677,Immuneti Nutrition Affiliate Program,8,immuneti.com,"Australia, Belize, Greenland, Trinidad & Tobago, Spain, Antigua & Barbuda, Denmark, Israel, Mexico, Portugal, Bahama, Ireland, Costa Rica, United States, Austria, Iceland, United Kingdom, Barbados, Canada, Singapore, Belgium, Poland, Greece, French Polynesia, Germany, Bermuda, Italy, France, New Zealand",US,,0.449536694,0.180001,23.14510895,0.107903,none
60044,Carrot-Top.com,10,carrot-top.com,United States,US,,3.921523107,0.1,365.5154878,0.107287,none
74103,"Maya Chia, LLC",4,mayachia.com,United States,US,Fashion & Accessories,1.118075757,0.113866,91.71533337,0.107062,none
8350,UndercoverCondoms.com,5,"undercovercondoms.com, pinkapple.com","United States, China",US,"Gender - Male, Services, Mature/Adult, Health Foods Vitamins",0.48158938,0.0505276,89.6241886,0.106346,none
53563,England Store,10,"englandstore.com, www2.englandstore.com, www3.englandstore.com","United States, United Kingdom",US,,0.300082628,0.0399978,70.56580896,0.106319,none
66023,Draft Top LLC,3,drafttop.com,United States,US,Food & Drink,0.220444011,0.0499869,41.51514903,0.106227,none
49487,Xpand Inc.,8,xpandlaces.com,United States,US,Fashion & Accessories,0.252173064,0.100028,23.75577642,0.106122,none
14014,www.smoking-hookah.com,10,smoking-hookah.com,United States,US,"Electronic Smoking Vapour, Interests, Tobacco",0.377598207,0.0500054,71.26391638,0.10596,none
67028,Harney & Sons,4,harney.com,"United States, Korea, Republic of, Canada, Israel",US,,0.2009389,0.0599996,32.13789054,0.104207,none
50645,Botanic Choice,2,botanicchoice.com,"Saint Lucia, Chad, Swaziland, Anguilla, Seychelles, Serbia, Kyrgyzstan, Suriname, French Guiana, Bahama, Faroe Islands, Taiwan, Argentina, Kiribati, Ghana, Martinique, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Switzerland, Mali, Maldives, Central African Republic, British Virgin Islands, Palau, Guadeloupe, Nambia, Hungary, Lao People's Democratic Republic, Australia, United Arab Emirates, St. Helena, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Bouvet Island, Niue, Singapore, Nauru, Armenia, Sweden, Gabon, Turkey, Cocos (Keeling) Islands, Kenya, French Polynesia, Vatican City State (Holy See), France, Senegal, Bulgaria, Togo, North Macedonia, Greenland, Fiji, China, Angola, Israel, Cape Verde, United States, Azerbaijan, Iceland, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Czech Republic, Georgia, Viet Nam, Botswana, Estonia, Uzbekistan, Norway, South Africa, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Congo, Cambodia, Luxembourg, Paraguay, Mauritania, Lithuania, Saudi Arabia, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Benin, Thailand, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, Belarus, Tunisia, Guyana, India, Canada, East Timor, Puerto Rico, Tajikistan, Jordan, Marshall Islands, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Niger, Kuwait, Italy, Bermuda, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Japan, Sao Tome & Principe, Uruguay, Nepal, Gambia, Guatemala, Guinea-Bissau, Eritrea, Dominica, Djibouti, Belgium, Greece, Rwanda, St. Vincent & the Grenadines, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Indonesia, Aruba, Mozambique, Philippines, Norfolk Island, United States Minor Outlying Islands, San Marino, Gibraltar, Mauritius, Yemen, Brunei Darussalam, Kazakhstan, Liechtenstein, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Portugal, Costa Rica, Bolivia, Romania, Macau, Bahrain, Antarctica, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, South Georgia and the South Sandwich Islands, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Croatia, Oman",US,"Food & Drink, Health Foods Vitamins, Gender - Female",0.420277849,0.0874528,46.18594899,0.104053,none
67560,INEXGEAR,9,inexgear.com,United States,US,Fashion & Accessories,0.685030263,0.14998,43.93310504,0.103964,preferred
58252,Viking UK,8,viking-direct.co.uk,"United States, United Kingdom",US,"Lighting, DIY Home Improvement, Furniture, Business, Home, Office Supplies Stationery, Multi-Category Retailers, Soft Furnishings",0.038165363,0.03,12.24924322,0.103858,none
50293,Jambu,10,jambu.com,United States,US,,0.469700841,0.0700001,64.67308564,0.103753,none
60908,Oliver Gal,5,olivergal.com,United States,US,,1.277505981,0.0500017,246.2805763,0.10374,none
68901,Slowtide,8,slowtide.co,United States,US,Fashion & Accessories,0.375013844,0.0498534,72.87267033,0.103226,none
3561,Follett Higher Education Group,7,"m.bkstr.com, bkstr.com","United States, Canada",US,"Education Careers, Contact Lenses, Sportswear, Fashion & Accessories, Services, Books eBooks, Entertainment, Women's Fashion, Outdoor Clothing, Men's Fashion",0.45250824,0.0380011,115.466167,0.103128,none
74806,Waitrose Florist,5,waitroseflorist.com,"United States, Australia, United Kingdom",US,,0.167584617,0.0502862,32.33018783,0.103081,none
64155,8Greens,10,8greens.com,United States,US,,0.459732922,0.08,55.88260457,0.102835,none
25319,Simple Loose Leaf,4,simplelooseleaf.com,United States,US,"Food & Drink, Garden Plants, Soft Furnishings, DIY Home Improvement, Kitchenware Cooking Equipment, Home",0.514059849,0.10001,50.16840939,0.102457,none
60596,EngineerSupply.com,7,engineersupply.com,United States,US,Business,2.577478027,0.0500011,503.1563333,0.10245,none
61461,Northerner Inc,7,nicokick.com,United States,US,Food & Drink,0.88567848,0.174626,49.639533,0.102174,none
56273,Omax Health,7,omaxhealth.com,United States,US,"Other Beauty Products, Health Foods Vitamins, Cosmetics",0.648398453,0.139204,45.60399667,0.102138,none
67464,Boon Supply,6,"boonsupply.com, boonflash.com",United States,US,Health Foods Vitamins,0.296210791,0.0500072,58.0289436,0.102076,none
71765,Silly George,3,sillygeorge.com,"United States, Australia",US,,0.391863982,0.0828893,46.31881536,0.102066,none
68442,Yensa,9,yensa.com,United States,US,Health Foods Vitamins,0.306691817,0.100019,30.05015864,0.102041,none
59018,Honey Bug,9,shophoneybug.com,United States,US,,0.767057885,0.100009,75.29580448,0.101863,none
73772,Saalt,9,saalt.com,"United States, Canada",US,Health Foods Vitamins,0.222043351,0.0500087,43.58922946,0.101862,none
65784,Ghia,7,drinkghia.com,United States,US,Food & Drink,0.428379284,0.0999954,42.26633238,0.101357,none
66805,Truth Treatments,4,truthtreatments.com,"Saint Lucia, Cuba, Chad, Swaziland, Anguilla, Seychelles, Kyrgyzstan, Suriname, Afghanistan, Faroe Islands, French Guiana, Bahama, Taiwan, Argentina, Martinique, Ghana, Kiribati, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Mali, Switzerland, Central African Republic, Maldives, British Virgin Islands, Russian Federation, Albania, American Samoa, Guadeloupe, Palau, Nambia, Hungary, Comoros, Australia, United Arab Emirates, Nicaragua, Belize, Mongolia, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Niue, Singapore, Nauru, Armenia, Kenya, Turkey, Cocos (Keeling) Islands, Sweden, Gabon, Korea, Democratic People's Republic of, Liberia, French Polynesia, Vatican City State (Holy See), Senegal, France, Bulgaria, Togo, Nigeria, Greenland, Fiji, Yugoslavia, China, Angola, Israel, Cape Verde, United States, Azerbaijan, Pitcairn, Cyprus, Iceland, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Botswana, Czech Republic, Georgia, Viet Nam, Estonia, Uzbekistan, South Africa, Norway, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Luxembourg, Bhutan, Congo, Cambodia, Paraguay, Saudi Arabia, Mauritania, Lithuania, Tuvalu, Svalbard & Jan Mayen Islands, Benin, New Zealand, Thailand, Zimbabwe, Trinidad & Tobago, Zambia, Solomon Islands, Tunisia, Dominican Republic, Belarus, Guyana, India, Canada, Tajikistan, Puerto Rico, Jordan, Marshall Islands, Tonga, Bosnia and Herzegovina, Slovenia, Ethiopia, Brazil, British Indian Ocean Territory, Cook Iislands, Germany, Italy, Niger, Bermuda, Uganda, Burkina Faso, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Sao Tome & Principe, Japan, Croatia, Uruguay, Nepal, Gambia, Guatemala, Eritrea, Dominica, Belgium, Djibouti, Greece, Rwanda, Iraq, Moldova, Republic of, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, United Kingdom, Malaysia, New Caledonia, Indonesia, Aruba, Mozambique, Brunei Darussalam, San Marino, Philippines, Norfolk Island, Gibraltar, Mauritius, Yemen, Kazakhstan, Myanmar, Andorra, Liechtenstein, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Bolivia, Costa Rica, Portugal, Romania, Macau, Bahrain, Antarctica, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Sudan, Poland, Colombia, Tanzania, United Republic of, Ecuador, Cameroon, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Kuwait, Oman",US,,0.886202179,0.0500025,174.8999164,0.101333,none
